date,depth,density [kg m-3]
09.04.1975 12:00,30.0,1000.152
09.04.1975 12:00,40.0,1000.154
09.04.1975 12:00,60.0,1000.156
09.04.1975 12:00,80.0,1000.156
09.04.1975 12:00,100.0,1000.157
09.04.1975 12:00,120.0,1000.159
09.04.1975 12:00,130.0,1000.159
09.04.1975 12:00,135.0,1000.159
06.05.1975 12:00,0.0,999.699
06.05.1975 12:00,1.0,999.7
06.05.1975 12:00,2.5,999.701
06.05.1975 12:00,5.0,999.736
06.05.1975 12:00,10.0,1000.086
06.05.1975 12:00,12.5,1000.129
06.05.1975 12:00,15.0,1000.138
06.05.1975 12:00,20.0,1000.143
06.05.1975 12:00,30.0,1000.152
06.05.1975 12:00,40.0,1000.154
06.05.1975 12:00,60.0,1000.157
06.05.1975 12:00,80.0,1000.158
06.05.1975 12:00,100.0,1000.158
06.05.1975 12:00,120.0,1000.16
06.05.1975 12:00,130.0,1000.159
06.05.1975 12:00,135.0,1000.161
11.06.1975 12:00,0.0,999.019
11.06.1975 12:00,1.0,999.018
11.06.1975 12:00,2.5,999.017
11.06.1975 12:00,5.0,999.137
11.06.1975 12:00,10.0,999.624
11.06.1975 12:00,12.5,999.985
11.06.1975 12:00,15.0,1000.118
11.06.1975 12:00,20.0,1000.138
11.06.1975 12:00,30.0,1000.148
11.06.1975 12:00,40.0,1000.15
11.06.1975 12:00,60.0,1000.154
11.06.1975 12:00,80.0,1000.155
11.06.1975 12:00,100.0,1000.155
11.06.1975 12:00,120.0,1000.159
11.06.1975 12:00,130.0,1000.159
11.06.1975 12:00,135.0,1000.157
02.07.1975 12:00,0.0,998.946
02.07.1975 12:00,1.0,998.981
02.07.1975 12:00,2.5,998.998
02.07.1975 12:00,5.0,999.014
02.07.1975 12:00,10.0,999.543
02.07.1975 12:00,12.5,999.681
02.07.1975 12:00,15.0,999.962
02.07.1975 12:00,20.0,1000.115
02.07.1975 12:00,30.0,1000.141
02.07.1975 12:00,40.0,1000.15
02.07.1975 12:00,60.0,1000.155
02.07.1975 12:00,80.0,1000.158
02.07.1975 12:00,100.0,1000.158
02.07.1975 12:00,120.0,1000.159
02.07.1975 12:00,130.0,1000.158
02.07.1975 12:00,135.0,1000.162
