Stationsnummer;Stationsname;Datum;Uhrzeit;Tiefe;Endtiefe;Parametername;Analysemethode;Wert;Einheit;Bestimmungsgrenze;Nachweisgrenze;Qualitaet;Status;aenderungsbemerkung
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;35;;Elektrische Leitfaehigkeit;;339;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;35;;Sauerstoff;;9.1;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;35;;Sauerstoff-Saettigung;;74;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;35;;Wassertemperatur;;4.38;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;40;;Elektrische Leitfaehigkeit;;339;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;40;;Sauerstoff;;8.4;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;40;;Sauerstoff-Saettigung;;69;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;40;;Wassertemperatur;;4.4;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;43;;Elektrische Leitfaehigkeit;;340;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;43;;Sauerstoff;;5;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;43;;Sauerstoff-Saettigung;;47;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;43;;Wassertemperatur;;4.33;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;45;;Elektrische Leitfaehigkeit;;342;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;45;;Sauerstoff;;4.8;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;45;;Sauerstoff-Saettigung;;38;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;45;;Wassertemperatur;;4.33;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;5;;Elektrische Leitfaehigkeit;;329;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;5;;Sauerstoff;;12.1;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;5;;Sauerstoff-Saettigung;;117;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;5;;Wassertemperatur;;12.66;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;7.5;;Elektrische Leitfaehigkeit;;337;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;7.5;;Sauerstoff;;10.5;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;7.5;;Sauerstoff-Saettigung;;99;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;25.05.2005;09:40:00;7.5;;Wassertemperatur;;10.21;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;0;;Elektrische Leitfaehigkeit;;296;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;0;;Sauerstoff;;11.6;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;0;;Sauerstoff-Saettigung;;144;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;0;;Secchi;;6.2;m;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;0;;Wassertemperatur;;23.4;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;1;;Elektrische Leitfaehigkeit;;295;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;1;;Sauerstoff;;11.6;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;1;;Sauerstoff-Saettigung;;144;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;1;;Wassertemperatur;;23.18;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;10;;Elektrische Leitfaehigkeit;;339;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;10;;Sauerstoff;;12.2;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;10;;Sauerstoff-Saettigung;;110;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;10;;Wassertemperatur;;8.6;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;12.5;;Elektrische Leitfaehigkeit;;341;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;12.5;;Sauerstoff;;7.3;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;12.5;;Sauerstoff-Saettigung;;63;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;12.5;;Wassertemperatur;;6.98;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;15;;Elektrische Leitfaehigkeit;;341;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;15;;Sauerstoff;;7.2;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;15;;Sauerstoff-Saettigung;;61;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;15;;Wassertemperatur;;6.03;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;2.5;;Elektrische Leitfaehigkeit;;294;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;2.5;;Sauerstoff;;12.3;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;2.5;;Sauerstoff-Saettigung;;150;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;2.5;;Wassertemperatur;;22.42;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;20;;Elektrische Leitfaehigkeit;;339;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;20;;Sauerstoff;;8.1;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;20;;Sauerstoff-Saettigung;;67;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;20;;Wassertemperatur;;5.03;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;25;;Elektrische Leitfaehigkeit;;337;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;25;;Sauerstoff;;8.1;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;25;;Sauerstoff-Saettigung;;66;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;25;;Wassertemperatur;;4.73;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;30;;Elektrische Leitfaehigkeit;;339;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;30;;Sauerstoff;;7.9;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;30;;Sauerstoff-Saettigung;;65;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;30;;Wassertemperatur;;4.58;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;35;;Elektrische Leitfaehigkeit;;340;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;35;;Sauerstoff;;7.3;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;35;;Sauerstoff-Saettigung;;60;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;35;;Wassertemperatur;;4.51;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;40;;Elektrische Leitfaehigkeit;;340;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;40;;Sauerstoff;;6;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;40;;Sauerstoff-Saettigung;;49;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;40;;Wassertemperatur;;4.46;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;43;;Elektrische Leitfaehigkeit;;347;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;43;;Sauerstoff;;0.3;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;43;;Sauerstoff-Saettigung;;3;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;43;;Wassertemperatur;;4.46;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;45;;Elektrische Leitfaehigkeit;;345;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;45;;Sauerstoff;;0.1;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;45;;Sauerstoff-Saettigung;;1;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;45;;Wassertemperatur;;4.46;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;5;;Elektrische Leitfaehigkeit;;293;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;5;;Sauerstoff;;15.6;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;5;;Sauerstoff-Saettigung;;179;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;5;;Wassertemperatur;;19.16;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;7.5;;Elektrische Leitfaehigkeit;;315;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;7.5;;Sauerstoff;;19.6;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;7.5;;Sauerstoff-Saettigung;;190;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;22.06.2005;09:50:00;7.5;;Wassertemperatur;;11.66;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;0;;Elektrische Leitfaehigkeit;;293;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;0;;Sauerstoff;;10.2;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;0;;Sauerstoff-Saettigung;;125;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;0;;Secchi;;5.3;m;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;0;;Wassertemperatur;;22.63;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;1;;Elektrische Leitfaehigkeit;;293;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;1;;Sauerstoff;;10.2;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;1;;Sauerstoff-Saettigung;;125;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;1;;Wassertemperatur;;22.65;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;10;;Elektrische Leitfaehigkeit;;328;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;10;;Sauerstoff;;15.6;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;10;;Sauerstoff-Saettigung;;148;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;10;;Wassertemperatur;;10.85;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;12.5;;Elektrische Leitfaehigkeit;;341;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;12.5;;Sauerstoff;;5.6;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;12.5;;Sauerstoff-Saettigung;;49;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;12.5;;Wassertemperatur;;6.96;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;15;;Elektrische Leitfaehigkeit;;341;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;15;;Sauerstoff;;4.4;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;15;;Sauerstoff-Saettigung;;37;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;15;;Wassertemperatur;;5.78;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;2.5;;Elektrische Leitfaehigkeit;;293;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;2.5;;Sauerstoff;;10.1;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;2.5;;Sauerstoff-Saettigung;;124;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;2.5;;Wassertemperatur;;22.62;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;20;;Elektrische Leitfaehigkeit;;339;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;20;;Sauerstoff;;5.4;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;20;;Sauerstoff-Saettigung;;45;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;20;;Wassertemperatur;;5.04;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;25;;Elektrische Leitfaehigkeit;;339;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;25;;Sauerstoff;;5.3;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;25;;Sauerstoff-Saettigung;;43;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;25;;Wassertemperatur;;4.86;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;30;;Elektrische Leitfaehigkeit;;339;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;30;;Sauerstoff;;5;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;30;;Sauerstoff-Saettigung;;41;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;30;;Wassertemperatur;;4.7;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;35;;Elektrische Leitfaehigkeit;;339;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;35;;Sauerstoff;;3.9;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;35;;Sauerstoff-Saettigung;;32;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;35;;Wassertemperatur;;4.6;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;40;;Elektrische Leitfaehigkeit;;346;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;40;;Sauerstoff;;0.1;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;40;;Sauerstoff-Saettigung;;1;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;40;;Wassertemperatur;;4.57;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;43;;Elektrische Leitfaehigkeit;;346;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;43;;Sauerstoff;;0.1;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;43;;Sauerstoff-Saettigung;;0;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;43;;Wassertemperatur;;4.56;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;45;;Elektrische Leitfaehigkeit;;354;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;45;;Sauerstoff;;0.1;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;45;;Sauerstoff-Saettigung;;0;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;45;;Wassertemperatur;;4.56;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;5;;Elektrische Leitfaehigkeit;;293;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;5;;Sauerstoff;;10.3;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;5;;Sauerstoff-Saettigung;;125;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;5;;Wassertemperatur;;22.31;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;7.5;;Elektrische Leitfaehigkeit;;307;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;7.5;;Sauerstoff;;17.7;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;7.5;;Sauerstoff-Saettigung;;187;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;20.07.2005;10:45:00;7.5;;Wassertemperatur;;15.35;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;0;;Elektrische Leitfaehigkeit;;272;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;0;;Sauerstoff;;11.2;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;0;;Sauerstoff-Saettigung;;130;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;0;;Secchi;;3.3;m;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;0;;Wassertemperatur;;20.34;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;1;;Elektrische Leitfaehigkeit;;271;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;1;;Sauerstoff;;11.2;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;1;;Sauerstoff-Saettigung;;132;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;1;;Wassertemperatur;;20.33;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;10;;Elektrische Leitfaehigkeit;;324;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;10;;Sauerstoff;;13.8;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;10;;Sauerstoff-Saettigung;;153;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;10;;Wassertemperatur;;11.65;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;12.5;;Elektrische Leitfaehigkeit;;353;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;12.5;;Sauerstoff;;2.5;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;12.5;;Sauerstoff-Saettigung;;24;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;12.5;;Wassertemperatur;;7.11;C;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;15;;Elektrische Leitfaehigkeit;;347;uS/cm;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;15;;Sauerstoff;;3.2;mg/l;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;15;;Sauerstoff-Saettigung;;28;%;;;plausibel;Nicht freigegeben_ Rohdaten;
1643;Hallwilersee - Tiefste Stelle;17.08.2005;11:10:00;15;;Wassertemperatur;;5.76;C;;;plausibel;Nicht freigegeben_ Rohdaten;
