"sampling_date","min_depth","Temp","Cond","O2"
1965-08-19,"10",17.8,270,10.24
1965-08-19,"20",9.8,286,9.8
1965-08-19,"30",7.3,291,10.52
1965-08-19,"40",5.9,291,10.7
1965-08-19,"50",5.5,291,10.56
1965-08-19,"100",4.9,291,11
1965-08-19,"150",5,295,10.86
1965-08-19,"200",5,299,9.85
1965-08-19,"250",5,299,10.11
1965-08-19,"300",4.7,307,5.79
1965-09-23,"0",16.6,265,10.71
1965-09-23,"5",15.6,269,11.19
1965-09-23,"10",15.5,271,10.34
1965-09-23,"20",13.1,275,10.52
1965-09-23,"30",8.8,277,9.24
1965-09-23,"40",6.7,284,10.43
1965-09-23,"50",5.6,289,10.24
1965-09-23,"100",4.9,289,10.52
1965-09-23,"150",4.8,290,10.7
1965-09-23,"200",4.8,291,9.9
1965-09-23,"250",4.8,291,9.63
1965-09-23,"300",4.8,305,5.04
1966-02-17,"0",5.7,287,12.29
1966-02-17,"5",5.7,288,12.23
1966-02-17,"10",5.6,287,12.19
1966-02-17,"20",5.6,288,12.06
1966-02-17,"30",5.6,288,11.68
1966-02-17,"40",5.6,288,11.46
1966-02-17,"50",5.6,291,11.44
1966-02-17,"100",5.4,291,11.32
1966-02-17,"150",4.9,291,10.21
1966-02-17,"200",4.8,292,9.86
1966-02-17,"250",4.8,297,7.58
1966-02-17,"300",4.8,301,6.59
1966-04-13,"0",11.6,276,15.45
1966-04-13,"5",9.5,283,16.61
1966-04-13,"10",7.7,289,13.96
1966-04-13,"20",6,285,12.65
1966-04-13,"30",5.8,288,12.23
1966-04-13,"40",5.6,290,11.67
1966-04-13,"50",5.3,294,12.04
1966-04-13,"100",5.4,294,11.71
1966-04-13,"150",5.1,294,10.74
1966-04-13,"200",4.9,287,10.15
1966-04-13,"250",4.8,294,9
1966-04-13,"300",4.7,297,7.54
1966-05-12,"0",13.6,277,13.59
1966-05-12,"5",10.3,277,12.36
1966-05-12,"10",9.3,287,12.2
1966-05-12,"20",8.9,290,12.34
1966-05-12,"30",6.9,289,11.66
1966-05-12,"40",5.7,288,11.14
1966-05-12,"50",5.5,294,11.82
1966-05-12,"100",5.3,294,11.35
1966-05-12,"150",5.1,299,11
1966-05-12,"200",5,301,10.36
1966-05-12,"250",4.9,299,9.56
1966-05-12,"300",4.9,299,8.42
1966-06-16,"0",23.6,283,10.44
1966-06-16,"5",17.9,278,12.58
1966-06-16,"10",12.9,284,11.38
1966-06-16,"20",9.2,291,10.28
1966-06-16,"30",7.1,291,10.5
1966-06-16,"40",6.1,288,10.42
1966-06-16,"50",5.5,293,10.36
1966-06-16,"100",5.3,292,10.33
1966-06-16,"150",5.2,297,9.97
1966-06-16,"200",5.1,296,9.4
1966-06-16,"250",5,295,8.32
1966-06-16,"300",4.9,296,7.18
1966-07-28,"0",20.3,251,11.15
1966-07-28,"5",18.9,258,11.04
1966-07-28,"10",17.1,265,10.09
1966-07-28,"20",14.1,263,9.82
1966-07-28,"30",11.2,292,9.6
1966-07-28,"40",8.6,290,10.03
1966-07-28,"50",7.3,297,10.38
1966-07-28,"100",5,296,10.9
1966-07-28,"150",5,295,10.13
1966-07-28,"200",5,300,9.72
1966-07-28,"250",5,301,8.55
1966-07-28,"300",5,301,6.98
1966-08-18,"0",16.5,263,9.72
1966-08-18,"5",16.5,258,9.81
1966-08-18,"10",14.7,266,9.42
1966-08-18,"20",10.8,278,9.15
1966-08-18,"30",10.4,289,9.61
1966-08-18,"40",8.8,292,9.98
1966-08-18,"50",6,294,10.19
1966-08-18,"100",5.3,292,10.59
1966-08-18,"150",5.3,292,9.61
1966-08-18,"200",5.1,290,9.38
1966-08-18,"250",5.1,295,8.18
1966-08-18,"300",5,299,5.04
1966-09-15,"0",20.1,245,11.99
1966-09-15,"5",18.3,237,12.02
1966-09-15,"10",16.8,261,9.26
1966-09-15,"20",11.4,273,8.36
1966-09-15,"30",9.7,281,8.74
1966-09-15,"40",7.5,293,9.23
1966-09-15,"50",5.9,293,9.89
1966-09-15,"100",5.1,293,10.42
1966-09-15,"150",5.1,296,9.99
1966-09-15,"200",5.2,297,8.35
1966-09-15,"250",5,301,8.28
1966-09-15,"300",4.9,301,4.66
1966-11-17,"0",10.3,265,10.33
1966-11-17,"5",10.2,268,9.94
1966-11-17,"10",10.2,276,10.38
1966-11-17,"20",10.1,272,10.23
1966-11-17,"30",10.1,272,10.37
1966-11-17,"40",8.4,288,9.02
1966-11-17,"50",6.6,291,9.71
1966-11-17,"100",5.6,298,9.86
1966-11-17,"150",5.1,297,9.86
1966-11-17,"200",5,297,9.55
1966-11-17,"250",5.1,297,8.26
1966-11-17,"300",4.8,300,4.45
1967-02-16,"0",5.2,292,12.31
1967-02-16,"5",5.2,293,11.35
1967-02-16,"10",5.2,292,10.84
1967-02-16,"20",5.2,287,10.97
1967-02-16,"30",5.2,285,10.64
1967-02-16,"40",5.2,287,11.04
1967-02-16,"50",5.2,286,10.82
1967-02-16,"100",5.2,291,10.47
1967-02-16,"150",5.1,295,10.04
1967-02-16,"200",5.1,300,9.03
1967-02-16,"250",4.9,304,8.13
1967-02-16,"300",4.9,311,5.96
1967-03-16,"0",6.8,281,11.46
1967-03-16,"5",5.7,287,11.42
1967-03-16,"10",5.7,284,11.07
1967-03-16,"20",5.6,284,11.19
1967-03-16,"30",5.5,282,11.14
1967-03-16,"40",5.8,287,11.03
1967-03-16,"50",5.7,285,11.08
1967-03-16,"100",5.6,286,10.61
1967-03-16,"150",5.6,291,10.18
1967-03-16,"200",5.9,286,11.53
1967-03-16,"250",5.1,307,7.79
1967-03-16,"300",4.9,303,5.34
1967-05-17,"0",11.5,277,13.17
1967-05-17,"5",10.9,286,13.09
1967-05-17,"10",9.6,289,12.93
1967-05-17,"20",7.4,289,11.67
1967-05-17,"30",6.6,294,11.41
1967-05-17,"40",6.4,292,10.99
1967-05-17,"50",6.1,292,10.81
1967-05-17,"100",5.3,295,10.1
1967-05-17,"150",5.5,294,10.06
1967-05-17,"200",5.4,294,9.31
1967-05-17,"250",5,296,7.94
1967-05-17,"300",5.9,302,6.73
1967-06-19,"0",17.2,282,11.42
1967-06-19,"5",14.1,289,12.89
1967-06-19,"10",10.7,290,11.62
1967-06-19,"20",8.3,292,10.72
1967-06-19,"30",7.1,295,10.78
1967-06-19,"40",6.6,294,10.68
1967-06-19,"50",6.3,293,10.81
1967-06-19,"100",5.4,298,9.08
1967-06-19,"150",5.3,300,8.81
1967-06-19,"200",5.2,300,8.37
1967-06-19,"250",5,303,7.37
1967-06-19,"300",4.9,307,5.94
1967-07-12,"0",20.6,265,10.87
1967-07-12,"5",18.6,267,11.66
1967-07-12,"10",16.9,267,11.63
1967-07-12,"20",9.9,290,9.99
1967-07-12,"30",8.4,290,9.67
1967-07-12,"40",7.4,289,9.91
1967-07-12,"50",6.8,295,9.77
1967-07-12,"100",5.4,298,9.06
1967-07-12,"150",5.2,298,8.96
1967-07-12,"200",5.2,300,8.13
1967-07-12,"250",4.9,302,7.26
1967-07-12,"300",4.9,304,6.78
1967-08-17,"0",19.6,250,9.81
1967-08-17,"5",19.1,258,11.38
1967-08-17,"10",18.2,261,10.84
1967-08-17,"20",17.1,259,10.62
1967-08-17,"30",9.1,288,9.2
1967-08-17,"40",8.4,292,9.8
1967-08-17,"50",7.1,294,9.73
1967-08-17,"100",6.2,294,9.89
1967-08-17,"150",6,289,9.89
1967-08-17,"200",5.2,293,9.57
1967-08-17,"250",5.2,295,8.36
1967-08-17,"300",5,303,5.88
1967-09-14,"0",17,249,10.26
1967-09-14,"5",16.8,255,10.78
1967-09-14,"10",13.3,255,8.21
1967-09-14,"20",10.4,271,8.59
1967-09-14,"30",8.8,276,9.13
1967-09-14,"40",7.2,291,9.5
1967-09-14,"50",6.6,287,9.91
1967-09-14,"100",5.5,283,9.83
1967-09-14,"150",5.3,287,9.16
1967-09-14,"200",5.1,294,8.41
1967-09-14,"250",4.9,294,7.03
1967-09-14,"300",4.8,290,5.11
1967-11-21,"0",10.6,258,9.93
1967-11-21,"5",10.6,261,9.85
1967-11-21,"10",10.6,270,8.45
1967-11-21,"20",8.6,279,8.74
1967-11-21,"30",7.2,290,9.04
1967-11-21,"40",6.4,286,9.1
1967-11-21,"50",6.2,286,9.07
1967-11-21,"100",5.2,285,9.34
1967-11-21,"150",5.2,291,8.73
1967-11-21,"200",5.2,291,7.98
1967-11-21,"250",5.2,295,6.32
1967-11-21,"300",5.2,295,3.69
1968-02-15,"0",5.6,288,10.47
1968-02-15,"5",5.6,288,10.93
1968-02-15,"10",5.6,288,10.88
1968-02-15,"20",5.6,288,10.68
1968-02-15,"30",5.6,288,10.81
1968-02-15,"40",5.6,290,10.83
1968-02-15,"50",5.6,290,10.76
1968-02-15,"100",5.5,290,10.28
1968-02-15,"150",5.4,292,10.45
1968-02-15,"200",5.1,302,8.08
1968-02-15,"250",4.9,305,6.87
1968-02-15,"300",4.9,310,4.7
1968-03-19,"0",5.8,289,11.12
1968-03-19,"5",5.7,289,11.15
1968-03-19,"10",5.6,289,11.16
1968-03-19,"20",5.5,289,11.01
1968-03-19,"30",5.5,289,10.96
1968-03-19,"40",5.5,289,10.96
1968-03-19,"50",5.5,289,10.9
1968-03-19,"100",5.2,291,10.23
1968-03-19,"150",5.2,292,10.2
1968-03-19,"200",5.2,299,8.1
1968-03-19,"250",5.1,302,6.83
1968-03-19,"300",5,305,5.44
1968-05-16,"0",NA,286,12.25
1968-05-16,"5",NA,286,13.18
1968-05-16,"10",NA,286,11.65
1968-05-16,"20",NA,287,10.82
1968-05-16,"30",NA,288,10.72
1968-05-16,"40",NA,288,10.34
1968-05-16,"50",5.6,288,10.56
1968-05-16,"100",5.6,290,9.69
1968-05-16,"150",5.4,287,9.58
1968-05-16,"200",5.2,300,7.37
1968-05-16,"250",5.1,303,6.34
1968-05-16,"300",5,305,4.34
1968-06-12,"0",11,282,10.5
1968-06-12,"5",10.5,284,10.65
1968-06-12,"10",10,284,10.47
1968-06-12,"20",9.3,286,10.45
1968-06-12,"30",6.9,289,10.16
1968-06-12,"40",6.8,290,10.33
1968-06-12,"50",6.5,290,10.39
1968-06-12,"100",5,290,10.09
1968-06-12,"150",4.8,291,10.14
1968-06-12,"200",4.8,296,8.69
1968-06-12,"250",4.8,301,6.76
1968-06-12,"300",4.8,306,4.98
1968-07-18,"0",19.5,265,10.23
1968-07-18,"5",18.8,267,10.25
1968-07-18,"10",18.5,267,10.08
1968-07-18,"20",13,266,9.18
1968-07-18,"30",9.5,279,9.5
1968-07-18,"40",7.1,286,9.93
1968-07-18,"50",6.2,286,10.09
1968-07-18,"100",5.5,286,9.92
1968-07-18,"150",5.2,290,9.67
1968-07-18,"200",5.1,300,8.22
1968-07-18,"250",5,300,6.06
1968-07-18,"300",5,306,3.88
1968-08-16,"0",18.4,255,10.21
1968-08-16,"5",18.1,253,10.26
1968-08-16,"10",17.4,259,9.54
1968-08-16,"20",14.9,267,8.83
1968-08-16,"30",8.9,283,9.14
1968-08-16,"40",7.2,286,9.72
1968-08-16,"50",6,287,9.94
1968-08-16,"100",5.4,287,9.65
1968-08-16,"150",5.4,290,9.46
1968-08-16,"200",5.1,295,8.01
1968-08-16,"250",5.1,300,6.39
1968-08-16,"300",4.9,305,3.65
1968-09-18,"0",17.8,239,10
1968-09-18,"5",17.3,243,9.54
1968-09-18,"10",17.1,240,9.46
1968-09-18,"20",14.5,265,7.71
1968-09-18,"30",9.8,280,8.25
1968-09-18,"40",7.1,285,7.74
1968-09-18,"50",6.3,286,9.38
1968-09-18,"100",5.6,285,9.67
1968-09-18,"150",5.4,288,9.03
1968-09-18,"200",5.2,288,8.01
1968-09-18,"250",5.1,288,6.21
1968-09-18,"300",5,303,2.91
1968-11-13,"0",12.3,270,9.33
1968-11-13,"5",12.1,270,9.43
1968-11-13,"10",10.9,280,7.71
1968-11-13,"20",8.5,286,8.34
1968-11-13,"30",7,287,8.79
1968-11-13,"40",6.3,288,9.01
1968-11-13,"50",5.9,289,9.19
1968-11-13,"100",5.4,289,9.29
1968-11-13,"150",5.4,290,9.53
1968-11-13,"200",5.4,296,7.63
1968-11-13,"250",5.2,301,6.16
1968-11-13,"300",5.1,306,2.68
1969-02-04,"0",5,288,10.68
1969-02-04,"5",5.5,288,10.89
1969-02-04,"10",5.5,288,10.57
1969-02-04,"20",5.5,288,10.66
1969-02-04,"30",5.5,288,10.44
1969-02-04,"40",5.5,288,10.33
1969-02-04,"50",5.4,288,10.21
1969-02-04,"100",5.3,291,9.45
1969-02-04,"150",5.3,297,8.04
1969-02-04,"200",5.1,302,6.26
1969-02-04,"250",5.1,305,4.86
1969-02-04,"300",5.1,307,4.13
1969-03-11,"0",6,289,10.69
1969-03-11,"5",5.8,289,10.5
1969-03-11,"10",5.5,289,10.56
1969-03-11,"20",5.4,289,10.34
1969-03-11,"30",5.4,289,10.18
1969-03-11,"40",5.4,289,10.22
1969-03-11,"50",5.4,289,10.15
1969-03-11,"100",5.4,290,9.45
1969-03-11,"150",5.4,292,9.57
1969-03-11,"200",5.2,295,7.5
1969-03-11,"250",5.1,300,6.92
1969-03-11,"300",5.1,306,4.1
1969-05-13,"0",16,258,13.35
1969-05-13,"5",10.9,260,16.53
1969-05-13,"10",7.4,284,12.14
1969-05-13,"20",6.8,287,10.95
1969-05-13,"30",6.1,288,10.79
1969-05-13,"40",5.8,287,10.45
1969-05-13,"50",5.5,287,10.18
1969-05-13,"100",5.3,289,9.5
1969-05-13,"150",5.3,290,9.16
1969-05-13,"200",5.3,294,7.9
1969-05-13,"250",5.2,299,5.95
1969-05-13,"300",4.9,303,4.06
1969-06-10,"0",17.5,276,10.89
1969-06-10,"5",10.8,282,10.83
1969-06-10,"10",8.9,285,10.42
1969-06-10,"20",6.8,288,10
1969-06-10,"30",6.4,288,10
1969-06-10,"40",6,288,10.2
1969-06-10,"50",5.9,288,9.95
1969-06-10,"100",5.9,288,9.12
1969-06-10,"150",5.8,290,8.98
1969-06-10,"200",5.2,295,7.15
1969-06-10,"250",5.2,300,5.36
1969-06-10,"300",5.2,304,3.28
1969-07-16,"0",20.1,259,10.06
1969-07-16,"5",18.1,259,10.98
1969-07-16,"10",13.2,275,9.42
1969-07-16,"20",8.1,282,9.65
1969-07-16,"30",6.8,284,9.77
1969-07-16,"40",6.3,285,9.58
1969-07-16,"50",5.9,285,9.68
1969-07-16,"100",5.5,285,9.17
1969-07-16,"150",5.3,287,8.91
1969-07-16,"200",5.2,290,7.75
1969-07-16,"250",5.2,293,5.53
1969-07-16,"300",4.9,300,2.55
1969-08-12,"0",23.1,242,10.58
1969-08-12,"5",22.8,243,10.97
1969-08-12,"10",16.4,246,10.54
1969-08-12,"20",9.3,280,8.46
1969-08-12,"30",7,284,9.56
1969-08-12,"40",6.1,284,9.52
1969-08-12,"50",6,285,9.15
1969-08-12,"100",5.5,285,9.39
1969-08-12,"150",5.3,285,8.83
1969-08-12,"200",5.2,290,7.51
1969-08-12,"250",5.2,295,5.42
1969-08-12,"300",5,301,2.26
1969-09-16,"0",18.6,245,10.16
1969-09-16,"5",18.3,245,9.65
1969-09-16,"10",18.2,245,9.53
1969-09-16,"20",10.8,259,7.71
1969-09-16,"30",8.3,279,8.35
1969-09-16,"40",6.4,281,9.19
1969-09-16,"50",6,281,9.2
1969-09-16,"100",5.5,282,9.09
1969-09-16,"150",5.4,285,8.58
1969-09-16,"200",5.4,289,7.14
1969-09-16,"250",5.4,291,5.88
1969-09-16,"300",5.1,297,1.05
1969-11-13,"0",11.8,264,9.42
1969-11-13,"5",11.7,263,9.31
1969-11-13,"10",11.7,264,9.83
1969-11-13,"20",10.5,269,9.23
1969-11-13,"30",10.5,269,9.07
1969-11-13,"40",9.7,272,9.14
1969-11-13,"50",7,283,8.95
1969-11-13,"100",5.5,285,9.07
1969-11-13,"150",5.4,285,9.19
1969-11-13,"200",5.4,290,7.55
1969-11-13,"250",5.3,291,7.53
1969-11-13,"300",5.2,296,4.09
1970-01-15,"0",5.5,283,10
1970-01-15,"5",5.5,283,9.86
1970-01-15,"10",5.5,283,9.98
1970-01-15,"20",5.5,283,9.96
1970-01-15,"30",5.5,284,9.83
1970-01-15,"40",5.5,284,9.91
1970-01-15,"50",5.5,284,10.14
1970-01-15,"100",5.5,284,10.06
1970-01-15,"150",5.4,288,8.58
1970-01-15,"200",5.2,293,7.23
1970-01-15,"250",5.2,296,5.98
1970-01-15,"300",5.2,299,4.25
1970-02-17,"0",5.2,286,9.5
1970-02-17,"5",5.3,286,9.99
1970-02-17,"10",5.3,286,10.65
1970-02-17,"20",5.3,286,10.02
1970-02-17,"30",5.3,286,10.14
1970-02-17,"40",5.3,286,10.16
1970-02-17,"50",5.3,286,10.11
1970-02-17,"100",5.3,286,10.23
1970-02-17,"150",5.3,287,10.07
1970-02-17,"200",5.3,287,9.98
1970-02-17,"250",5.3,296,6.08
1970-02-17,"300",5.3,301,4.02
1970-03-19,"0",5.2,277,10.36
1970-03-19,"5",5.1,277,10.27
1970-03-19,"10",5.1,277,10.85
1970-03-19,"20",5.1,277,10.37
1970-03-19,"30",5.1,277,10.27
1970-03-19,"40",5.1,277,10.17
1970-03-19,"50",5.1,277,10.66
1970-03-19,"100",5,278,10.29
1970-03-19,"150",5,278,10.15
1970-03-19,"200",5,278,10.51
1970-03-19,"250",5,279,10.48
1970-03-19,"300",4.9,279,10.46
1970-04-15,"0",5.8,300,11.35
1970-04-15,"5",5.4,300,10.97
1970-04-15,"10",5.4,300,11.96
1970-04-15,"20",5.4,300,11.11
1970-04-15,"30",5.4,300,11.28
1970-04-15,"40",5.2,300,10.89
1970-04-15,"50",5.1,300,11.29
1970-04-15,"100",5.1,300,10.92
1970-04-15,"150",5.1,300,10.75
1970-04-15,"200",5.1,302,10.21
1970-04-15,"250",5.1,302,9.96
1970-04-15,"300",5.1,306,9.45
1970-05-13,"0",9.5,261,13.26
1970-05-13,"5",7.9,270,11.79
1970-05-13,"10",6.9,272,11.77
1970-05-13,"20",6.5,272,10.96
1970-05-13,"30",6.1,272,10.42
1970-05-13,"40",5.8,273,10.23
1970-05-13,"50",5.7,273,10.6
1970-05-13,"100",5.2,273,9.91
1970-05-13,"150",5.1,274,9.89
1970-05-13,"200",5.1,275,9.45
1970-05-13,"250",5.1,276,8.55
1970-05-13,"300",5,276,8.48
1970-06-16,"0",20,267,10.72
1970-06-16,"5",14.1,270,10.75
1970-06-16,"10",9.1,272,11.33
1970-06-16,"20",7,273,10.3
1970-06-16,"30",6.1,271,10.35
1970-06-16,"40",5.6,271,10.25
1970-06-16,"50",5.4,270,10.26
1970-06-16,"100",5.2,270,10.09
1970-06-16,"150",5.2,270,10.02
1970-06-16,"200",5.1,272,9.53
1970-06-16,"250",5.2,275,9.19
1970-06-16,"300",5.2,277,7.73
1970-07-17,"0",17.6,280,10.22
1970-07-17,"5",17.4,282,10.17
1970-07-17,"10",14.3,284,10.79
1970-07-17,"20",7.7,297,10.23
1970-07-17,"30",6.6,298,10.13
1970-07-17,"40",6.1,298,10.32
1970-07-17,"50",5.8,297,10.52
1970-07-17,"100",5.6,297,9.96
1970-07-17,"150",5.2,297,9.91
1970-07-17,"200",5.2,299,9.14
1970-07-17,"250",5.2,299,9.04
1970-07-17,"300",5.2,299,6.43
1970-08-12,"0",20.4,256,10.85
1970-08-12,"5",18.6,263,10.42
1970-08-12,"10",18.7,264,11.17
1970-08-12,"20",10.6,280,9.11
1970-08-12,"30",8.6,291,9.54
1970-08-12,"40",6.5,296,9.86
1970-08-12,"50",5.9,296,9.78
1970-08-12,"100",5.3,296,9.69
1970-08-12,"150",5.2,297,9.89
1970-08-12,"200",5.2,297,9.43
1970-08-12,"250",5.2,297,5.18
1970-08-12,"300",5.2,313,9.06
1970-09-15,"0",20.5,224,12.52
1970-09-15,"5",18.7,246,10.29
1970-09-15,"10",18,252,9.49
1970-09-15,"20",10.8,293,8.1
1970-09-15,"30",8,294,9.27
1970-09-15,"40",6.7,297,9.38
1970-09-15,"50",5.8,299,9.49
1970-09-15,"100",5.2,297,10.22
1970-09-15,"150",5.2,298,9.69
1970-09-15,"200",5.2,300,9.22
1970-09-15,"250",5.2,301,8.48
1970-09-15,"300",5.1,308,4.55
1970-10-13,"0",15.2,237,11.74
1970-10-13,"5",15.4,237,11.19
1970-10-13,"10",14.9,243,9.72
1970-10-13,"20",12,260,8.35
1970-10-13,"30",8.1,279,8.87
1970-10-13,"40",6.6,283,9.37
1970-10-13,"50",5.9,285,9.79
1970-10-13,"100",5.3,284,10.22
1970-10-13,"150",5.2,285,9.39
1970-10-13,"200",5.2,286,8.74
1970-10-13,"250",5.2,287,8.14
1970-10-13,"300",5.2,287,6.89
1970-11-17,"0",10.7,258,9.82
1970-11-17,"5",10.7,258,9.77
1970-11-17,"10",10.7,256,10.31
1970-11-17,"20",10.7,255,9.73
1970-11-17,"30",10.5,257,9.82
1970-11-17,"40",8.4,276,8.43
1970-11-17,"50",6.3,285,8.9
1970-11-17,"100",5.2,285,9.61
1970-11-17,"150",5.2,285,9.46
1970-11-17,"200",5.2,286,8.94
1970-11-17,"250",5,287,8.2
1970-11-17,"300",5,293,4.69
1970-12-12,"0",7.2,269,10.5
1970-12-12,"5",7.2,273,10.32
1970-12-12,"10",7.2,273,10.81
1970-12-12,"20",7.2,273,10.28
1970-12-12,"30",7.2,273,10.18
1970-12-12,"40",6.1,291,8.84
1970-12-12,"50",5.4,292,9.4
1970-12-12,"100",5.3,292,9.67
1970-12-12,"150",5.2,292,9.61
1970-12-12,"200",5.2,293,8.69
1970-12-12,"250",5.2,293,8.73
1970-12-12,"300",5.2,298,6.47
1971-01-19,"0",5.4,283,10.45
1971-01-19,"5",5.4,283,10.16
1971-01-19,"10",5.4,283,10.79
1971-01-19,"20",5.4,283,10.1
1971-01-19,"30",5.4,283,10.14
1971-01-19,"40",5.4,285,10.14
1971-01-19,"50",5.4,286,9.94
1971-01-19,"100",5.2,293,9.36
1971-01-19,"150",5.2,297,8.94
1971-01-19,"200",5.1,297,8.23
1971-01-19,"250",5.1,301,7.35
1971-01-19,"300",5.1,301,6.61
1971-02-16,"0",5.2,275,10.15
1971-02-16,"5",5.2,276,10.03
1971-02-16,"10",5.2,276,10.67
1971-02-16,"20",5.2,276,10.1
1971-02-16,"30",5.2,277,9.94
1971-02-16,"40",5.2,277,10.03
1971-02-16,"50",5.2,277,10.23
1971-02-16,"100",5.2,277,10.42
1971-02-16,"150",5.2,280,9.15
1971-02-16,"200",5.2,283,8.55
1971-02-16,"250",5.2,285,7.83
1971-02-16,"300",5.2,291,5.57
1971-03-16,"0",5.2,280,11.16
1971-03-16,"5",5.1,280,10.27
1971-03-16,"10",5.1,280,10.74
1971-03-16,"20",5,280,10.19
1971-03-16,"30",5,280,9.97
1971-03-16,"40",5,281,9.93
1971-03-16,"50",5,282,9.99
1971-03-16,"100",5,282,10.45
1971-03-16,"150",5,282,12.18
1971-03-16,"200",5,283,9.15
1971-03-16,"250",4.7,281,10.5
1971-03-16,"300",4.7,280,10.88
1971-04-20,"0",7.4,281,13.9
1971-04-20,"5",7.4,283,13.79
1971-04-20,"10",6.3,287,11.76
1971-04-20,"20",5.3,289,10.6
1971-04-20,"30",5,289,10.35
1971-04-20,"40",5,289,10.44
1971-04-20,"50",5,290,10.12
1971-04-20,"100",4.9,290,9.76
1971-04-20,"150",4.9,291,9.58
1971-04-20,"200",4.8,291,10.07
1971-04-20,"250",4.8,292,8.98
1971-04-20,"300",4.8,293,9.12
1971-05-18,"0",15,270,12.97
1971-05-18,"5",12.3,280,12.49
1971-05-18,"10",8.5,291,10.99
1971-05-18,"20",6.5,296,10.49
1971-05-18,"30",6,295,10.34
1971-05-18,"40",6,296,10.23
1971-05-18,"50",5.4,294,10.11
1971-05-18,"100",5,292,9.88
1971-05-18,"150",5,294,9.76
1971-05-18,"200",4.8,296,9.49
1971-05-18,"250",4.8,296,8.5
1971-05-18,"300",4.8,303,8.72
1971-06-15,"0",15.4,285,9.7
1971-06-15,"5",15.4,286,9.77
1971-06-15,"10",15.4,286,9.67
1971-06-15,"20",12.4,290,9.66
1971-06-15,"30",7.4,298,9.52
1971-06-15,"40",5.7,301,9.67
1971-06-15,"50",5.4,301,9.74
1971-06-15,"100",5,301,9.7
1971-06-15,"150",5,301,9.46
1971-06-15,"200",5,301,9.33
1971-06-15,"250",4.9,302,9.51
1971-06-15,"300",4.9,306,8.21
1971-07-20,"0",21.3,246,11.6
1971-07-20,"5",14.9,272,11.08
1971-07-20,"10",12.2,281,8.26
1971-07-20,"20",8.8,287,8.98
1971-07-20,"30",6,289,9.41
1971-07-20,"40",5.6,289,9.57
1971-07-20,"50",5.2,290,9.87
1971-07-20,"100",4.9,290,9.86
1971-07-20,"150",4.9,290,9.69
1971-07-20,"200",4.8,290,9.43
1971-07-20,"250",4.8,291,9.33
1971-07-20,"300",4.8,297,6.9
1971-08-17,"0",23.1,228,11.76
1971-08-17,"5",22,235,9.74
1971-08-17,"10",14.8,272,5.49
1971-08-17,"20",9.8,286,7.72
1971-08-17,"30",6.7,291,8.78
1971-08-17,"40",5.6,291,9.32
1971-08-17,"50",5.3,292,9.53
1971-08-17,"100",4.9,292,9.79
1971-08-17,"150",4.9,292,9.43
1971-08-17,"200",4.9,292,9.28
1971-08-17,"250",4.9,295,8.82
1971-08-17,"300",4.8,299,6.01
1971-09-14,"0",17.2,246,9.06
1971-09-14,"5",16.8,247,8.99
1971-09-14,"10",16.6,250,8.48
1971-09-14,"20",10.3,279,7.08
1971-09-14,"30",7.6,283,8.38
1971-09-14,"40",6.3,291,9.05
1971-09-14,"50",5.6,291,9.04
1971-09-14,"100",5.3,291,9.63
1971-09-14,"150",5.3,292,9.38
1971-09-14,"200",5.3,293,9.26
1971-09-14,"250",5.3,294,8.41
1971-09-14,"300",5,297,7.76
1971-10-19,"0",12.9,264,9.47
1971-10-19,"5",12.9,265,9.59
1971-10-19,"10",12.7,265,9.14
1971-10-19,"20",12,268,8.54
1971-10-19,"30",8,286,7.77
1971-10-19,"40",6.1,292,8.39
1971-10-19,"50",5.7,292,8.63
1971-10-19,"100",5,292,9.61
1971-10-19,"150",4.9,292,9.73
1971-10-19,"200",4.9,292,9.45
1971-10-19,"250",4.9,293,8.93
1971-10-19,"300",4.8,299,4.83
1971-11-17,"0",9.7,267,9.45
1971-11-17,"5",9.7,266,10.18
1971-11-17,"10",9.7,271,10
1971-11-17,"20",9.4,274,9.69
1971-11-17,"30",8.2,280,9.07
1971-11-17,"40",6.7,286,9.14
1971-11-17,"50",5.8,292,8.8
1971-11-17,"100",5.1,292,9.77
1971-11-17,"150",5,292,9.84
1971-11-17,"200",5,292,9.4
1971-11-17,"250",4.9,293,8.92
1971-11-17,"300",4.9,298,5.74
1971-12-14,"0",7,253,10.32
1971-12-14,"5",7.1,257,10.4
1971-12-14,"10",7.1,255,10.37
1971-12-14,"20",7.1,256,10.3
1971-12-14,"30",7.1,256,10.34
1971-12-14,"40",7.1,256,10.41
1971-12-14,"50",7.1,256,10.35
1971-12-14,"100",5.1,266,9.71
1971-12-14,"150",5,269,9.25
1971-12-14,"200",5,269,8.77
1971-12-14,"250",4.9,268,8.2
1971-12-14,"300",4.9,259,6.95
1972-01-18,"0",6.3,267,10.31
1972-01-18,"5",6.3,267,10.2
1972-01-18,"10",6.3,268,10.24
1972-01-18,"20",6.3,268,10.16
1972-01-18,"30",6.3,268,10.21
1972-01-18,"40",6.3,268,10.38
1972-01-18,"50",6.1,272,9.43
1972-01-18,"100",5.1,276,9.59
1972-01-18,"150",5,276,9.59
1972-01-18,"200",4.9,278,8.76
1972-01-18,"250",4.8,280,7.98
1972-01-18,"309",4.8,282,6.17
1972-02-15,"0",5.8,268,10.66
1972-02-15,"5",5.7,268,10.58
