date,depth,salinity [g kg-1]
22.12.1981 12:00,34.0,0.342
23.03.1982 12:00,0.3,0.334
23.03.1982 12:00,2.5,0.336
23.03.1982 12:00,5.0,0.339
23.03.1982 12:00,7.5,0.343
23.03.1982 12:00,10.0,0.344
23.03.1982 12:00,12.5,0.345
23.03.1982 12:00,15.0,0.345
23.03.1982 12:00,17.5,0.344
23.03.1982 12:00,20.0,0.368
23.03.1982 12:00,25.0,0.368
23.03.1982 12:00,30.0,0.368
23.03.1982 12:00,34.0,0.0
27.04.1982 12:00,0.3,0.354
27.04.1982 12:00,2.5,0.356
27.04.1982 12:00,5.0,0.363
27.04.1982 12:00,7.5,0.369
27.04.1982 12:00,10.0,0.374
27.04.1982 12:00,12.5,0.374
27.04.1982 12:00,15.0,0.375
27.04.1982 12:00,17.5,0.375
27.04.1982 12:00,20.0,0.376
27.04.1982 12:00,25.0,0.385
27.04.1982 12:00,30.0,0.395
27.04.1982 12:00,34.0,0.409
27.05.1982 12:00,0.3,0.256
27.05.1982 12:00,2.5,0.264
27.05.1982 12:00,5.0,0.313
27.05.1982 12:00,7.5,0.331
27.05.1982 12:00,10.0,0.337
27.05.1982 12:00,12.5,0.339
27.05.1982 12:00,15.0,0.34
27.05.1982 12:00,17.5,0.34
27.05.1982 12:00,20.0,0.339
27.05.1982 12:00,25.0,0.339
27.05.1982 12:00,30.0,0.339
27.05.1982 12:00,34.0,0.339
24.06.1982 12:00,0.3,0.293
24.06.1982 12:00,2.5,0.296
24.06.1982 12:00,5.0,0.316
24.06.1982 12:00,7.5,0.355
24.06.1982 12:00,10.0,0.365
24.06.1982 12:00,12.5,0.367
24.06.1982 12:00,15.0,0.368
24.06.1982 12:00,17.5,0.37
24.06.1982 12:00,20.0,0.371
24.06.1982 12:00,25.0,0.437
24.06.1982 12:00,30.0,0.433
24.06.1982 12:00,34.0,0.447
29.07.1982 12:00,0.3,0.254
29.07.1982 12:00,2.5,0.254
29.07.1982 12:00,5.0,0.258
29.07.1982 12:00,7.5,0.354
29.07.1982 12:00,10.0,0.37
29.07.1982 12:00,12.5,0.374
29.07.1982 12:00,15.0,0.376
29.07.1982 12:00,17.5,0.377
29.07.1982 12:00,20.0,0.418
29.07.1982 12:00,25.0,0.457
29.07.1982 12:00,30.0,0.464
29.07.1982 12:00,34.0,0.469
24.08.1982 12:00,0.3,0.261
24.08.1982 12:00,2.5,0.263
24.08.1982 12:00,5.0,0.302
24.08.1982 12:00,7.5,0.34
24.08.1982 12:00,10.0,0.37
24.08.1982 12:00,12.5,0.375
24.08.1982 12:00,15.0,0.377
24.08.1982 12:00,17.5,0.378
24.08.1982 12:00,20.0,0.378
24.08.1982 12:00,25.0,0.382
24.08.1982 12:00,30.0,0.386
24.08.1982 12:00,34.0,0.386
15.09.1982 12:00,0.3,0.269
15.09.1982 12:00,2.5,0.272
15.09.1982 12:00,5.0,0.3
15.09.1982 12:00,7.5,0.346
15.09.1982 12:00,10.0,0.367
15.09.1982 12:00,12.5,0.374
15.09.1982 12:00,15.0,0.376
15.09.1982 12:00,17.5,0.377
15.09.1982 12:00,20.0,0.379
15.09.1982 12:00,25.0,0.383
15.09.1982 12:00,30.0,0.387
15.09.1982 12:00,34.0,0.387
