date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
16.11.2015 12:00,7.5
02.12.2015 12:00,7.7
20.01.2016 12:00,8.0
01.03.2016 12:00,8.3
15.03.2016 12:00,8.1
04.04.2016 12:00,7.7
21.04.2016 12:00,7.9
09.05.2016 12:00,8.4
24.05.2016 12:00,8.2
06.06.2016 12:00,8.1
23.06.2016 12:00,8.2
05.07.2016 12:00,8.1
18.07.2016 12:00,8.2
08.08.2016 12:00,7.8
24.08.2016 12:00,7.8
07.09.2016 12:00,7.7
19.09.2016 12:00,7.5
17.10.2016 12:00,7.4
15.11.2016 12:00,7.3
30.11.2016 12:00,7.3
15.12.2016 12:00,7.1
30.01.2017 12:00,8.1
15.02.2017 12:00,8.2
08.03.2017 12:00,9.1
20.03.2017 12:00,8.5
10.04.2017 12:00,7.7
02.05.2017 12:00,8.1
15.05.2017 12:00,8.6
01.06.2017 12:00,8.1
20.06.2017 12:00,8.2
04.07.2017 12:00,8.0
18.07.2017 12:00,8.0
09.08.2017 12:00,7.5
22.08.2017 12:00,7.5
04.09.2017 12:00,7.6
25.09.2017 12:00,7.7
09.10.2017 12:00,7.7
24.10.2017 12:00,7.4
21.11.2017 12:00,7.5
21.12.2017 12:00,7.8
23.01.2018 12:00,8.4
14.02.2018 12:00,8.4
06.03.2018 12:00,9.2
26.03.2018 12:00,8.8
09.04.2018 12:00,9.1
23.04.2018 12:00,9.0
15.05.2018 12:00,8.6
29.05.2018 12:00,8.1
12.06.2018 12:00,8.6
02.07.2018 12:00,9.2
17.07.2018 12:00,8.7
30.07.2018 12:00,8.5
22.08.2018 12:00,8.6
12.09.2018 12:00,8.5
26.09.2018 12:00,8.4
09.10.2018 12:00,8.3
24.10.2018 12:00,8.0
12.11.2018 12:00,7.1
28.11.2018 12:00,7.6
18.12.2018 12:00,7.9
15.01.2019 12:00,8.4
14.02.2019 12:00,9.0
06.03.2019 12:00,8.1
21.03.2019 12:00,8.7
01.04.2019 12:00,8.8
23.04.2019 12:00,9.0
20.05.2019 12:00,8.6
03.06.2019 12:00,8.8
11.07.2019 12:00,8.0
24.07.2019 12:00,8.3
05.08.2019 12:00,8.5
28.08.2019 12:00,8.2
11.09.2019 12:00,8.0
24.09.2019 12:00,7.8
14.10.2019 12:00,7.5
28.10.2019 12:00,7.6
13.11.2019 12:00,7.5
10.12.2019 12:00,8.0
22.01.2020 12:00,7.6
24.02.2020 12:00,8.7
05.05.2020 12:00,8.0
02.06.2020 12:00,8.0
15.06.2020 12:00,8.0
30.06.2020 12:00,8.2
20.07.2020 12:00,7.9
03.08.2020 12:00,7.5
20.08.2020 12:00,7.7
09.09.2020 12:00,7.4
23.09.2020 12:00,7.5
13.10.2020 12:00,7.3
03.11.2020 12:00,7.4
18.11.2020 12:00,7.3
16.12.2020 12:00,7.1
26.01.2021 12:00,8.2
16.02.2021 12:00,8.1
02.03.2021 12:00,8.1
20.04.2021 12:00,8.2
03.05.2021 12:00,8.2
19.05.2021 12:00,8.0
01.06.2021 12:00,8.1
14.06.2021 12:00,8.2
07.07.2021 12:00,8.0
21.07.2021 12:00,7.9
09.08.2021 12:00,7.9
02.09.2021 12:00,7.5
15.09.2021 12:00,7.5
27.09.2021 12:00,7.4
19.10.2021 12:00,6.8
16.11.2021 12:00,7.0
06.12.2021 12:00,7.6
19.01.2022 12:00,7.6
09.02.2022 12:00,8.1
08.03.2022 12:00,8.0
21.03.2022 12:00,7.7
12.04.2022 12:00,7.8
28.04.2022 12:00,8.3
10.05.2022 12:00,7.7
23.05.2022 12:00,8.1
07.06.2022 12:00,7.5
21.06.2022 12:00,7.4
05.07.2022 12:00,7.8
01.08.2022 12:00,7.8
17.08.2022 12:00,7.6
31.08.2022 12:00,7.3
13.09.2022 12:00,7.3
04.10.2022 12:00,7.6
17.10.2022 12:00,7.4
20.12.2022 12:00,7.0
02.02.2023 12:00,7.8
07.03.2023 12:00,7.5
28.03.2023 12:00,7.9
19.04.2023 12:00,8.3
11.05.2023 12:00,8.4
22.05.2023 12:00,8.1
13.06.2023 12:00,7.7
27.06.2023 12:00,7.6
10.07.2023 12:00,8.0
26.07.2023 12:00,7.7
08.08.2023 12:00,7.3
21.08.2023 12:00,7.6
07.09.2023 12:00,7.5
20.09.2023 12:00,7.4
11.10.2023 12:00,7.0
21.11.2023 12:00,7.0
19.12.2023 12:00,7.1
