date,depth,salinity [g kg-1]
29.01.1991 12:00,20.0,0.119
29.01.1991 12:00,30.0,0.119
29.01.1991 12:00,50.0,0.119
29.01.1991 12:00,100.0,0.118
29.01.1991 12:00,150.0,0.118
29.01.1991 12:00,200.0,0.117
29.01.1991 12:00,250.0,0.117
29.01.1991 12:00,300.0,0.117
29.01.1991 12:00,360.0,0.118
26.02.1991 12:00,0.0,0.119
26.02.1991 12:00,5.0,0.119
26.02.1991 12:00,10.0,0.119
26.02.1991 12:00,20.0,0.119
26.02.1991 12:00,30.0,0.119
26.02.1991 12:00,50.0,0.119
26.02.1991 12:00,100.0,0.119
26.02.1991 12:00,150.0,0.12
26.02.1991 12:00,200.0,0.12
26.02.1991 12:00,250.0,0.121
26.02.1991 12:00,300.0,0.121
26.02.1991 12:00,360.0,0.12
25.03.1991 12:00,0.0,0.116
25.03.1991 12:00,5.0,0.118
25.03.1991 12:00,10.0,0.119
25.03.1991 12:00,20.0,0.118
25.03.1991 12:00,30.0,0.118
25.03.1991 12:00,50.0,0.118
25.03.1991 12:00,100.0,0.119
25.03.1991 12:00,150.0,0.119
25.03.1991 12:00,200.0,0.12
25.03.1991 12:00,250.0,0.12
25.03.1991 12:00,300.0,0.12
25.03.1991 12:00,360.0,0.12
15.04.1991 12:00,0.0,0.118
15.04.1991 12:00,5.0,0.116
15.04.1991 12:00,10.0,0.115
15.04.1991 12:00,20.0,0.116
15.04.1991 12:00,30.0,0.117
15.04.1991 12:00,50.0,0.119
15.04.1991 12:00,100.0,0.118
15.04.1991 12:00,150.0,0.119
15.04.1991 12:00,200.0,0.12
15.04.1991 12:00,250.0,0.12
15.04.1991 12:00,300.0,0.12
15.04.1991 12:00,360.0,0.12
20.05.1991 12:00,0.0,0.116
20.05.1991 12:00,5.0,0.116
20.05.1991 12:00,10.0,0.116
20.05.1991 12:00,20.0,0.115
20.05.1991 12:00,30.0,0.116
20.05.1991 12:00,50.0,0.116
20.05.1991 12:00,100.0,0.119
20.05.1991 12:00,150.0,0.12
20.05.1991 12:00,200.0,0.12
20.05.1991 12:00,250.0,0.12
20.05.1991 12:00,300.0,0.12
20.05.1991 12:00,360.0,0.12
11.06.1991 12:00,0.0,0.114
11.06.1991 12:00,5.0,0.116
11.06.1991 12:00,10.0,0.116
11.06.1991 12:00,20.0,0.116
11.06.1991 12:00,30.0,0.116
11.06.1991 12:00,50.0,0.117
11.06.1991 12:00,100.0,0.119
11.06.1991 12:00,150.0,0.119
11.06.1991 12:00,200.0,0.12
11.06.1991 12:00,250.0,0.12
11.06.1991 12:00,300.0,0.12
11.06.1991 12:00,360.0,0.12
16.07.1991 12:00,0.0,0.112
16.07.1991 12:00,5.0,0.111
16.07.1991 12:00,10.0,0.11
16.07.1991 12:00,20.0,0.112
16.07.1991 12:00,30.0,0.117
16.07.1991 12:00,50.0,0.118
16.07.1991 12:00,100.0,0.119
16.07.1991 12:00,150.0,0.12
16.07.1991 12:00,200.0,0.121
16.07.1991 12:00,250.0,0.121
16.07.1991 12:00,300.0,0.121
16.07.1991 12:00,360.0,0.122
03.09.1991 12:00,0.0,0.112
03.09.1991 12:00,5.0,0.112
03.09.1991 12:00,10.0,0.11
03.09.1991 12:00,20.0,0.112
03.09.1991 12:00,30.0,0.116
03.09.1991 12:00,50.0,0.118
03.09.1991 12:00,100.0,0.119
03.09.1991 12:00,150.0,0.12
03.09.1991 12:00,200.0,0.12
03.09.1991 12:00,250.0,0.121
03.09.1991 12:00,300.0,0.121
03.09.1991 12:00,360.0,0.121
23.09.1991 12:00,0.0,0.112
23.09.1991 12:00,5.0,0.113
23.09.1991 12:00,10.0,0.113
23.09.1991 12:00,20.0,0.112
23.09.1991 12:00,30.0,0.115
23.09.1991 12:00,50.0,0.117
23.09.1991 12:00,100.0,0.119
23.09.1991 12:00,150.0,0.12
23.09.1991 12:00,200.0,0.12
23.09.1991 12:00,250.0,0.12
23.09.1991 12:00,300.0,0.12
23.09.1991 12:00,360.0,0.121
21.10.1991 12:00,0.0,0.101
21.10.1991 12:00,5.0,0.101
21.10.1991 12:00,10.0,0.101
21.10.1991 12:00,20.0,0.101
21.10.1991 12:00,30.0,0.102
21.10.1991 12:00,50.0,0.116
21.10.1991 12:00,100.0,0.119
21.10.1991 12:00,150.0,0.119
21.10.1991 12:00,200.0,0.12
21.10.1991 12:00,250.0,0.12
21.10.1991 12:00,300.0,0.12
21.10.1991 12:00,360.0,0.12
19.11.1991 12:00,0.0,0.105
19.11.1991 12:00,5.0,0.105
19.11.1991 12:00,10.0,0.105
19.11.1991 12:00,20.0,0.105
19.11.1991 12:00,30.0,0.105
19.11.1991 12:00,50.0,0.116
19.11.1991 12:00,100.0,0.118
19.11.1991 12:00,150.0,0.119
19.11.1991 12:00,200.0,0.119
19.11.1991 12:00,250.0,0.12
19.11.1991 12:00,300.0,0.12
19.11.1991 12:00,360.0,0.12
21.01.1992 12:00,0.0,0.114
21.01.1992 12:00,5.0,0.113
21.01.1992 12:00,10.0,0.113
21.01.1992 12:00,20.0,0.113
21.01.1992 12:00,30.0,0.113
21.01.1992 12:00,50.0,0.113
21.01.1992 12:00,100.0,0.119
21.01.1992 12:00,150.0,0.119
21.01.1992 12:00,200.0,0.12
21.01.1992 12:00,250.0,0.12
21.01.1992 12:00,300.0,0.12
21.01.1992 12:00,360.0,0.12
18.02.1992 12:00,0.0,0.115
18.02.1992 12:00,5.0,0.116
18.02.1992 12:00,10.0,0.116
18.02.1992 12:00,20.0,0.117
18.02.1992 12:00,30.0,0.116
18.02.1992 12:00,50.0,0.116
18.02.1992 12:00,100.0,0.119
18.02.1992 12:00,150.0,0.12
18.02.1992 12:00,200.0,0.12
18.02.1992 12:00,250.0,0.121
18.02.1992 12:00,300.0,0.121
18.02.1992 12:00,360.0,0.121
17.03.1992 12:00,0.0,0.116
17.03.1992 12:00,5.0,0.116
17.03.1992 12:00,10.0,0.116
17.03.1992 12:00,20.0,0.116
17.03.1992 12:00,30.0,0.116
17.03.1992 12:00,50.0,0.117
17.03.1992 12:00,100.0,0.117
17.03.1992 12:00,150.0,0.118
17.03.1992 12:00,200.0,0.12
17.03.1992 12:00,250.0,0.12
17.03.1992 12:00,300.0,0.12
17.03.1992 12:00,360.0,0.12
14.04.1992 12:00,0.0,0.113
14.04.1992 12:00,5.0,0.12
14.04.1992 12:00,10.0,0.112
14.04.1992 12:00,20.0,0.12
14.04.1992 12:00,30.0,0.119
14.04.1992 12:00,50.0,0.118
14.04.1992 12:00,100.0,0.122
14.04.1992 12:00,150.0,0.123
14.04.1992 12:00,200.0,0.121
14.04.1992 12:00,250.0,0.121
14.04.1992 12:00,300.0,0.121
14.04.1992 12:00,360.0,0.121
19.05.1992 12:00,0.0,0.116
19.05.1992 12:00,5.0,0.116
19.05.1992 12:00,10.0,0.114
19.05.1992 12:00,20.0,0.117
19.05.1992 12:00,30.0,0.117
19.05.1992 12:00,50.0,0.118
19.05.1992 12:00,100.0,0.119
19.05.1992 12:00,150.0,0.12
19.05.1992 12:00,200.0,0.12
19.05.1992 12:00,250.0,0.12
19.05.1992 12:00,300.0,0.12
19.05.1992 12:00,360.0,0.12
15.06.1992 12:00,0.0,0.112
15.06.1992 12:00,5.0,0.113
15.06.1992 12:00,10.0,0.116
15.06.1992 12:00,20.0,0.116
15.06.1992 12:00,30.0,0.116
15.06.1992 12:00,50.0,0.117
15.06.1992 12:00,100.0,0.119
15.06.1992 12:00,150.0,0.119
15.06.1992 12:00,200.0,0.118
15.06.1992 12:00,250.0,0.12
15.06.1992 12:00,300.0,0.12
15.06.1992 12:00,360.0,0.12
07.07.1992 12:00,0.0,0.103
07.07.1992 12:00,5.0,0.105
07.07.1992 12:00,10.0,0.103
07.07.1992 12:00,20.0,0.108
07.07.1992 12:00,30.0,0.114
07.07.1992 12:00,50.0,0.117
07.07.1992 12:00,100.0,0.118
07.07.1992 12:00,150.0,0.119
07.07.1992 12:00,200.0,0.12
07.07.1992 12:00,250.0,0.119
07.07.1992 12:00,300.0,0.12
07.07.1992 12:00,360.0,0.119
04.08.1992 12:00,0.0,0.107
04.08.1992 12:00,5.0,0.106
04.08.1992 12:00,10.0,0.105
04.08.1992 12:00,20.0,0.107
04.08.1992 12:00,30.0,0.115
04.08.1992 12:00,50.0,0.118
04.08.1992 12:00,100.0,0.119
04.08.1992 12:00,150.0,0.12
04.08.1992 12:00,200.0,0.121
04.08.1992 12:00,250.0,0.121
04.08.1992 12:00,300.0,0.121
04.08.1992 12:00,360.0,0.121
08.09.1992 12:00,0.0,0.103
08.09.1992 12:00,5.0,0.105
08.09.1992 12:00,10.0,0.105
08.09.1992 12:00,20.0,0.107
08.09.1992 12:00,30.0,0.116
08.09.1992 12:00,50.0,0.117
08.09.1992 12:00,100.0,0.119
08.09.1992 12:00,150.0,0.115
08.09.1992 12:00,200.0,0.119
08.09.1992 12:00,250.0,0.119
08.09.1992 12:00,300.0,0.12
08.09.1992 12:00,360.0,0.119
07.10.1992 12:00,0.0,0.101
07.10.1992 12:00,5.0,0.103
07.10.1992 12:00,10.0,0.103
07.10.1992 12:00,20.0,0.103
07.10.1992 12:00,30.0,0.112
07.10.1992 12:00,50.0,0.117
07.10.1992 12:00,100.0,0.118
07.10.1992 12:00,150.0,0.119
07.10.1992 12:00,200.0,0.119
07.10.1992 12:00,250.0,0.12
07.10.1992 12:00,300.0,0.12
07.10.1992 12:00,360.0,0.12
10.11.1992 12:00,0.0,0.099
10.11.1992 12:00,5.0,0.103
10.11.1992 12:00,10.0,0.103
10.11.1992 12:00,20.0,0.103
10.11.1992 12:00,30.0,0.111
10.11.1992 12:00,50.0,0.117
10.11.1992 12:00,100.0,0.118
10.11.1992 12:00,150.0,0.119
10.11.1992 12:00,200.0,0.12
10.11.1992 12:00,250.0,0.12
10.11.1992 12:00,300.0,0.12
10.11.1992 12:00,360.0,0.12
01.12.1992 12:00,0.0,0.105
01.12.1992 12:00,5.0,0.107
01.12.1992 12:00,10.0,0.107
01.12.1992 12:00,20.0,0.107
01.12.1992 12:00,30.0,0.108
01.12.1992 12:00,50.0,0.118
01.12.1992 12:00,100.0,0.119
01.12.1992 12:00,150.0,0.12
01.12.1992 12:00,200.0,0.12
01.12.1992 12:00,250.0,0.12
01.12.1992 12:00,300.0,0.121
01.12.1992 12:00,360.0,0.121
27.01.1993 12:00,0.0,0.113
27.01.1993 12:00,5.0,0.115
