date (yyyy-mm-dd HH:MM:SS),surface temperature [°C]
12.09.2018 12:00,21.27
10.10.2018 12:00,16.97
07.11.2018 12:00,12.5
12.12.2018 12:00,8.8
16.01.2019 12:00,6.26
13.02.2019 12:00,4.98
13.03.2019 12:00,5.97
10.04.2019 12:00,9.22
15.05.2019 12:00,10.16
26.06.2019 12:00,21.39
17.07.2019 12:00,21.41
14.08.2019 12:00,21.12
11.09.2019 12:00,19.19
09.10.2019 12:00,16.61
13.11.2019 12:00,12.16
11.12.2019 12:00,8.81
15.01.2020 12:00,6.78
15.02.2020 12:00,5.88
11.03.2020 12:00,6.49
08.04.2020 12:00,9.22
13.05.2020 12:00,13.48
17.06.2020 12:00,17.29
15.07.2020 12:00,21.24
12.08.2020 12:00,24.6
09.09.2020 12:00,19.79
14.10.2020 12:00,13.76
11.11.2020 12:00,11.65
09.12.2020 12:00,8.27
13.01.2021 12:00,5.7
10.02.2021 12:00,5.24
10.03.2021 12:00,5.5
14.04.2021 12:00,7.45
05.05.2021 12:00,10.77
16.06.2021 12:00,19.67
11.08.2021 12:00,19.16
08.09.2021 12:00,19.51
06.10.2021 12:00,17.08
10.11.2021 12:00,11.68
15.12.2021 12:00,7.26
12.01.2022 12:00,6.04
23.02.2022 12:00,5.2
16.03.2022 12:00,7.12
13.04.2022 12:00,9.3
11.05.2022 12:00,15.8
15.06.2022 12:00,20.22
19.07.2022 12:00,22.52
10.08.2022 12:00,22.68
14.09.2022 12:00,21.13
12.10.2022 12:00,15.74
09.11.2022 12:00,13.9
14.12.2022 12:00,8.04
18.01.2023 12:00,6.97
08.02.2023 12:00,5.22
07.03.2023 12:00,5.48
05.04.2023 12:00,6.88
10.05.2023 12:00,12.82
14.06.2023 12:00,20.37
12.07.2023 12:00,23.46
16.08.2023 12:00,22.2
13.09.2023 12:00,23.24
11.10.2023 12:00,18.92
22.11.2023 12:00,10.18
20.12.2023 12:00,7.46
