date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
26.05.2008 12:00,9.4
23.06.2008 12:00,8.4
16.07.2008 12:00,7.9
18.08.2008 12:00,7.1
15.09.2008 12:00,6.7
13.10.2008 12:00,6.1
10.11.2008 12:00,5.4
09.12.2008 12:00,7.0
06.01.2009 12:00,7.5
02.02.2009 12:00,9.4
02.03.2009 12:00,9.9
30.03.2009 12:00,10.3
27.04.2009 12:00,10.0
25.05.2009 12:00,9.5
22.06.2009 12:00,8.7
15.07.2009 12:00,8.1
24.08.2009 12:00,7.2
14.09.2009 12:00,6.9
12.10.2009 12:00,6.6
09.11.2009 12:00,6.4
09.12.2009 12:00,6.7
08.02.2010 12:00,9.5
08.03.2010 12:00,10.0
19.04.2010 12:00,10.3
10.05.2010 12:00,9.8
14.06.2010 12:00,9.3
12.07.2010 12:00,8.4
16.08.2010 12:00,7.7
20.09.2010 12:00,7.1
18.10.2010 12:00,6.7
08.11.2010 12:00,6.5
06.12.2010 12:00,7.6
07.02.2011 12:00,9.2
14.03.2011 12:00,11.2
11.04.2011 12:00,9.5
09.05.2011 12:00,8.7
14.06.2011 12:00,7.8
11.07.2011 12:00,7.0
08.08.2011 12:00,6.6
13.09.2011 12:00,5.8
26.09.2011 12:00,5.8
17.10.2011 12:00,5.6
07.11.2011 12:00,4.9
22.12.2011 12:00,7.5
06.02.2012 12:00,9.9
12.03.2012 12:00,11.0
16.04.2012 12:00,9.9
14.05.2012 12:00,9.2
11.06.2012 12:00,8.3
16.07.2012 12:00,7.1
06.08.2012 12:00,6.6
17.09.2012 12:00,5.9
08.10.2012 12:00,5.7
12.11.2012 12:00,5.0
03.12.2012 12:00,6.2
21.01.2013 12:00,7.8
11.03.2013 12:00,9.3
15.04.2013 12:00,9.6
21.05.2013 12:00,9.2
10.06.2013 12:00,9.0
16.07.2013 12:00,7.7
31.07.2013 12:00,7.4
12.08.2013 12:00,7.1
29.08.2013 12:00,6.7
16.09.2013 12:00,6.2
30.09.2013 12:00,6.1
14.10.2013 12:00,5.8
04.11.2013 12:00,5.5
09.12.2013 12:00,7.1
20.01.2014 12:00,8.4
10.03.2014 12:00,9.5
07.04.2014 12:00,8.4
12.05.2014 12:00,7.8
16.06.2014 12:00,6.5
14.07.2014 12:00,5.6
18.08.2014 12:00,4.9
15.09.2014 12:00,4.3
13.10.2014 12:00,4.2
03.11.2014 12:00,3.7
09.12.2014 12:00,3.9
12.01.2015 12:00,6.7
16.03.2015 12:00,9.4
20.04.2015 12:00,10.4
01.06.2015 12:00,9.1
16.07.2015 12:00,8.1
03.08.2015 12:00,8.1
21.09.2015 12:00,6.6
19.10.2015 12:00,6.0
09.11.2015 12:00,5.6
18.01.2016 12:00,8.5
04.04.2016 12:00,10.4
25.04.2016 12:00,10.4
13.06.2016 12:00,8.8
16.08.2016 12:00,7.0
19.09.2016 12:00,6.3
17.10.2016 12:00,5.7
14.11.2016 12:00,5.3
16.01.2017 12:00,8.5
27.03.2017 12:00,9.7
18.04.2017 12:00,9.7
12.06.2017 12:00,7.8
16.08.2017 12:00,7.4
25.09.2017 12:00,6.1
23.10.2017 12:00,5.5
13.11.2017 12:00,5.2
23.01.2018 12:00,9.3
26.03.2018 12:00,10.9
17.04.2018 12:00,11.3
11.06.2018 12:00,9.6
13.08.2018 12:00,8.6
17.09.2018 12:00,7.9
15.10.2018 12:00,5.8
12.11.2018 12:00,6.4
21.01.2019 12:00,8.9
25.03.2019 12:00,11.2
23.04.2019 12:00,11.3
11.06.2019 12:00,9.7
12.08.2019 12:00,8.0
16.09.2019 12:00,6.2
21.10.2019 12:00,5.5
11.11.2019 12:00,5.5
20.01.2020 12:00,8.4
23.03.2020 12:00,11.3
27.04.2020 12:00,10.2
15.06.2020 12:00,8.6
10.08.2020 12:00,7.3
14.09.2020 12:00,6.9
16.11.2020 12:00,5.1
11.01.2021 12:00,7.9
22.03.2021 12:00,10.8
20.04.2021 12:00,10.7
14.06.2021 12:00,9.3
09.08.2021 12:00,8.3
13.09.2021 12:00,7.1
18.10.2021 12:00,6.3
08.11.2021 12:00,5.7
17.01.2022 12:00,8.4
21.03.2022 12:00,8.8
19.04.2022 12:00,10.9
13.06.2022 12:00,8.6
08.08.2022 12:00,7.4
12.09.2022 12:00,6.8
17.10.2022 12:00,6.0
14.11.2022 12:00,5.8
23.01.2023 12:00,7.9
20.03.2023 12:00,10.0
27.04.2023 12:00,9.9
12.06.2023 12:00,8.6
14.08.2023 12:00,7.2
18.09.2023 12:00,6.5
16.10.2023 12:00,6.4
13.11.2023 12:00,5.8
